row	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gene-AUO97_RS00085	0.3107002666066077	-0.66161216199137	3.071002247195261	-0.215438514444468	0.8294254447376729	NA
gene-AUO97_RS00090	0.013567647446169425	-0.16931496650043068	7.768564497932896	-0.02179488456914826	0.9826115747416077	NA
gene-AUO97_RS00095	0.14816959913030886	-2.698177588244169	7.7332285670489105	-0.34890700111219203	0.7271591289669403	NA
gene-AUO97_RS00100	6.143957187458702	0.5632239270886074	0.5784403604354441	0.9736940324575865	0.33020848119333607	0.7211021906597964
gene-AUO97_RS00105	13.605660379124455	0.7540622212064668	0.38808525790782755	1.9430323771421405	0.052012246485940175	0.31915965988264605
gene-AUO97_RS00110	14.796904048689104	-0.061605145893340534	0.4208659036162811	-0.14637713666989807	0.8836236751893553	0.9796243578976934
gene-AUO97_RS00120	9.424820842584587	-0.2148343590626446	0.5177229714006232	-0.4149600673144595	0.6781711361645892	0.9255934920745356
gene-AUO97_RS00125	2.282997901305022	1.4072937303555275	0.8126049400255275	1.7318301440689226	0.08330380936005509	NA
gene-AUO97_RS00130	20.387365978161657	0.6601101445465741	0.264133066992439	2.499157534734075	0.012448895740251223	0.12772231342127233
gene-AUO97_RS00135	100.24846175547857	-0.1916799163643727	0.30485334430641614	-0.6287610746094036	0.5295054871496223	0.8500337745144758
gene-AUO97_RS00140	2.8972223539346857	-0.00315278034776392	0.6234831715143235	-0.005056720841568841	0.9959653377069015	NA
gene-AUO97_RS00145	1.5161803753862302	0.00955168370060143	0.8708011711567951	0.01096884572159305	0.9912483028435123	NA
gene-AUO97_RS00150	6.80260645540061	0.5637870753211766	0.4550728084181889	1.2388942272355783	0.21538467181072088	0.6045750900144679
gene-AUO97_RS00155	4.012726660779075	0.5079332970154242	0.6094768306052728	0.8333922989508797	0.40462351652846384	NA
gene-AUO97_RS00160	1.1281246455745206	0.3900840251444811	1.3715333455509338	0.2844145396900923	0.7760927178312366	NA
gene-AUO97_RS00165	2.963762078192179	0.36441418231135325	0.6383578619696131	0.570861900544275	0.5680932588791334	NA
gene-AUO97_RS00170	4.480232397930882	0.4444393160915842	0.6171340341340266	0.7201665951145109	0.47142242867849005	0.8249874439184975
gene-AUO97_RS00175	4.515983610864031	0.5754486811086985	0.5859470192337026	0.9820831273470189	0.32605889707518115	0.7193891774565274
gene-AUO97_RS00180	0.30340896567090647	1.5483184049949124	3.261136386282858	0.4747787953633342	0.6349446484329493	NA
gene-AUO97_RS00185	1.998377353888399	0.5461393473088539	0.9974419007008286	0.5475400090222019	0.5840077914057256	NA
gene-AUO97_RS00190	4.546637718704375	0.6404207559604979	0.6281067192525432	1.0196050071277831	0.3079158293444317	0.7119984743560406
gene-AUO97_RS00195	15.996468164282131	-0.06073455009712606	0.38574146468865944	-0.1574488502192687	0.874891116611142	0.9747966470229267
gene-AUO97_RS00200	81.57208196380749	0.597288222980479	0.29114791878792	2.0514940497155325	0.040218858506016836	0.2760048564725775
gene-AUO97_RS00205	1.1811009169602777	0.8485739961416324	1.2000205464622968	0.7071328892186544	0.47948389898515775	NA
gene-AUO97_RS00210	0.9088497488677042	0.5166248277077488	1.6744254478894696	0.3085385666820394	0.7576725586702648	NA
gene-AUO97_RS00215	1.4077169969849035	0.23999685454850275	1.231324953456367	0.19490943789843956	0.8454638455200585	NA
gene-AUO97_RS00220	0.9287629840294247	1.8784700434339228	1.1451808061514384	1.6403261680108132	0.10093736751718024	NA
gene-AUO97_RS00225	0.7865744185693065	0.018503318593352285	1.2617181560239725	0.014665175819979817	0.9882993020396945	NA
gene-AUO97_RS00230	10.092389157706526	0.958853245928098	0.33633347436535854	2.8509004277299415	0.0043595619193666415	0.0559119771844454
gene-AUO97_RS00235	26.02811920325641	0.36877816184084794	0.3113471610676744	1.1844596898723299	0.2362311439953287	0.6336157743888641
gene-AUO97_RS00240	7.021087740916014	-0.39667916748863435	0.5019852794302871	-0.7902207171071496	0.42939887910664065	0.8032368015926542
gene-AUO97_RS00245	33.587362151481706	0.1341002887636229	0.2440297813830699	0.5495242752896488	0.5826457099874454	0.8905837192989359
gene-AUO97_RS00250	22.40595736384591	-0.35028573368550037	0.33635020055432935	-1.041431618319847	0.29767527449190123	0.6979637763034047
gene-AUO97_RS00255	18.803066781798528	-0.5509498338625559	0.3386341394534152	-1.6269766384211486	0.10374205952754356	0.43653747477789623
gene-AUO97_RS00260	4.476601773327795	1.0184489145921642	0.7104156004455648	1.4335959316678917	0.1516876051645919	0.5297779900614541
gene-AUO97_RS00265	2.0069123687275257	0.6120555852107076	0.9295840020628247	0.6584188022303579	0.5102690568302596	NA
gene-AUO97_RS00270	0.9673280721563922	-0.010147165043656993	1.3250243654804148	-0.007658096943732751	0.993889782407283	NA
gene-AUO97_RS00275	136.45537837282495	-0.15673913779122303	0.200924317537253	-0.780090432618552	0.4353376474998393	0.8057866393392136
gene-AUO97_RS00280	135.85899015239556	0.13819194836580279	0.5126792459879683	0.269548551940107	0.7875075851842992	0.9529100030515611
gene-AUO97_RS00285	3.1820555021776165	0.4382914742655944	0.9308796678260071	0.47083580124720964	0.6377579961605283	NA
gene-AUO97_RS00290	15.8369589133514	0.4234130928847977	0.33158207048478866	1.2769480939236182	0.2016205731208679	0.587680637262383
gene-AUO97_RS00295	10.774807384821724	0.10722408136418399	0.3771954448829811	0.28426663900315274	0.7762060502065138	0.9511185230531374
gene-AUO97_RS00300	7.593187969065008	0.0496564633567345	0.5254201246103432	0.0945081108066811	0.9247055397931359	0.9849363490566265
gene-AUO97_RS00305	17.418217837579263	0.02940561622952678	0.3262859958768676	0.09012221364420356	0.9281900971106725	0.98525846224366
gene-AUO97_RS00310	12.383922697669039	0.2015620490020588	0.3369730654186332	0.5981547775981779	0.5497366628042182	0.8706018539821188
gene-AUO97_RS00320	73.63310526176593	-0.08965595612139109	0.2151248232901832	-0.4167624858450371	0.6768521444055068	0.9255934920745356
gene-AUO97_RS00325	10.36814542658691	0.41174005000673514	0.41518153520409495	0.9917108905248687	0.32133857697062895	0.7193728487600505
gene-AUO97_RS00330	5.97929702364061	0.388257971118386	0.5635484451844696	0.6889522532375992	0.4908533149572236	0.8348063262352201
gene-AUO97_RS00335	64.59689708579357	0.7239708108439854	0.24593211828609773	2.9437830889651253	0.0032422715111655015	0.04611885598003292
gene-AUO97_RS00340	38.87714762089035	0.361410763887914	0.29235331874247217	1.2362122839668295	0.21637966579128803	0.6045750900144679
gene-AUO97_RS00345	126.81069221182243	-0.1062696499006741	0.2702896778271831	-0.3931694719345532	0.6941943157215759	0.9255934920745356
gene-AUO97_RS00350	5.1148644465466235	0.9382258656607521	0.6273753937141882	1.4954776280055657	0.1347898343301564	0.5011678801917899
gene-AUO97_RS00355	288.27981551675083	-2.929748577774635	0.3878724901933484	-7.553380690427931	4.2410301737076833e-14	1.658949636281989e-11
gene-AUO97_RS00360	2.567997020214158	0.2567717731599206	0.6982880258171457	0.3677161338395327	0.7130849091151796	NA
gene-AUO97_RS00365	0.5949748038613198	0.2259791685695454	1.9295618658874931	0.11711423850388301	0.9067695266886681	NA
gene-AUO97_RS00370	14.306472957825756	0.3162851157317814	0.351555530376295	0.8996732760632121	0.3682941490974555	0.7496846209295126
gene-AUO97_RS00375	68.84598716971675	0.7006758071307969	0.22747517730634254	3.080229743868675	0.0020684097589859745	0.03418702608690199
gene-AUO97_RS00380	13.001263528176645	0.5604679071618213	0.47373654533403214	1.183079314192733	0.23677771516919544	0.6336157743888641
gene-AUO97_RS00385	2.3138605021912673	-0.33957403101938816	0.9355418838562486	-0.36297042054352924	0.7166269806158766	NA
gene-AUO97_RS00390	0.7940151390011168	0.27424847557864385	1.8037835336121515	0.15204068030793577	0.8791548503606695	NA
gene-AUO97_RS00395	9.943417356115818	0.9425183589050513	0.49876203591018614	1.8897155177118852	0.058796017592356496	0.3357524410930917
gene-AUO97_RS00400	28.741275153503832	0.024372306747087	0.310772295055751	0.07842496623682214	0.9374900145033164	0.9867299469363237
gene-AUO97_RS00405	1.367486713993966	0.05963924939926112	1.1747603125924149	0.050767163956749246	0.9595110564887307	NA
gene-AUO97_RS00410	4.865005071166985	0.9450139156404966	0.5431263414801095	1.7399522789949327	0.08186739773897345	0.3967770223625147
gene-AUO97_RS00415	9.954126045810048	0.2554985286156446	0.44351615730836325	0.5760749059656112	0.564564552184313	0.8780868150938255
gene-AUO97_RS00420	2.0737399564837173	0.728597086571654	1.0531450033892953	0.6918297900354069	0.48904422626222255	NA
gene-AUO97_RS00425	3.2141766708746173	0.03589097409749165	0.7083173080487931	0.05067075686228928	0.9595878793472923	NA
gene-AUO97_RS00430	1.245761902704636	0.16126420383308815	1.2250386523205719	0.13164009439833416	0.8952689707287066	NA
gene-AUO97_RS00435	2.6171825575028844	-0.8285375090292557	0.9113508907485128	-0.9091311781664682	0.36328088676132675	NA
gene-AUO97_RS00440	21.440253559931953	0.2479677967360255	0.35614591104444004	0.69625338673363	0.48627015930404377	0.8298908042419048
gene-AUO97_RS00445	39.792864192206885	0.6371766220238368	0.30324928437199805	2.1011644704895915	0.035626531094524974	0.25727836455030806
gene-AUO97_RS00450	27.043739194480377	-0.09291036586119798	0.39708375810119456	-0.23398178335342615	0.8149991209390527	0.9626587502989213
gene-AUO97_RS00455	2.2740233204941838	0.3366708956738909	0.8173173250390723	0.41192188805956875	0.6803966771245784	NA
gene-AUO97_RS00460	121.1517536699331	0.38547766033583486	0.20929868378733849	1.8417586453983916	0.0655104616390608	0.356375628925653
gene-AUO97_RS00465	7.157520199814467	0.10388184943561045	0.5315068662835503	0.19544780326542607	0.8450423965345778	0.9667526169601764
gene-AUO97_RS00470	12.620007208473174	-0.45104852896329484	0.3905250674615131	-1.1549797094849652	0.24809873565084384	0.645551809947373
gene-AUO97_RS00475	0.6493609397129925	-2.5757545600496448	2.2948606922126586	-1.1224012720206358	0.2616918638820227	NA
gene-AUO97_RS00480	3.821010203773519	0.039996261868922356	0.6638937646295795	0.06024497291556628	0.9519605275322126	NA
gene-AUO97_RS00485	15.145045699917564	-0.08392180175992037	0.31085215159881197	-0.26997336620732304	0.7871807437287351	0.9529100030515611
gene-AUO97_RS00490	16.9239815025359	-0.055477524211238194	0.3832840818941216	-0.14474257302071653	0.8849141246673168	0.9796667219783928
gene-AUO97_RS00495	5.010337341233116	0.42642289140102746	0.45079219544094656	0.9459411580626811	0.3441785993075128	0.7356577021270303
gene-AUO97_RS00500	25.314327149021366	-0.12265266784100284	0.30070596834496915	-0.4078823859601483	0.683360024923556	0.9255934920745356
gene-AUO97_RS00505	15.428367866161112	0.5927983601493227	0.30320045245346855	1.9551367926810665	0.050566926585724585	0.31468073008281083
gene-AUO97_RS00510	11.766139535579457	-0.4093497798171967	0.4394337408391099	-0.9315392555781741	0.35157468831346345	0.7416534885287686
gene-AUO97_RS00515	6.1527105235011845	-0.8499207903700299	0.5006228109330977	-1.6977268550465867	0.08955932673196432	0.41214850949003967
gene-AUO97_RS00520	20.068614904079002	-0.6525283861051164	0.30579068028738576	-2.13390540709698	0.03285052478493159	0.24554197984151097
gene-AUO97_RS00525	5.420394021014441	0.16900031775372537	0.6870946952994252	0.24596364796569656	0.8057103728740329	0.9603784133024401
gene-AUO97_RS00530	3.0709688990967785	0.8832629668415036	0.6644013670022174	1.3294117241612415	0.18371217192255326	NA
gene-AUO97_RS00535	1.4146936417450293	0.9076952777342273	0.9423167285050461	0.963259220893017	0.3354174523417679	NA
gene-AUO97_RS00540	2.2401285415964995	0.6142470941082179	0.9482974708452208	0.647736720800001	0.5171552495000981	NA
gene-AUO97_RS00545	14.580394344294763	1.1691052470589889	0.475536463295383	2.4584975859838334	0.013951971452879866	0.13700952719627216
gene-AUO97_RS00550	8.241942814243219	0.07862589872367388	0.5367225643184107	0.1464926275710463	0.8835325094821955	0.9796243578976934
gene-AUO97_RS00555	9.674358318938367	0.17425454605520369	0.44174581559923576	0.3944679041697869	0.6932356189320913	0.9255934920745356
gene-AUO97_RS00560	8.609216105127471	-0.1396374213081716	0.5428681702366741	-0.2572216036303877	0.7970077076617856	0.9573065966643863
gene-AUO97_RS00565	5.162205736070724	0.47316518823861603	0.5158928246921861	0.9171773003839236	0.3590497396962959	0.7429959895549215
gene-AUO97_RS00570	8.783722038265438	0.6122049369850093	0.42231834211711666	1.4496290497731534	0.14716199064242608	0.5237844111089401
gene-AUO97_RS00575	67.01289055678933	0.035945356134133986	0.1984035351594728	0.1811729619900262	0.8562318165941838	0.9678933496384152
gene-AUO97_RS00580	36.16269095075762	0.7050502420795035	0.31874207867847565	2.2119772983933763	0.026968233555984013	0.22365527970280735
gene-AUO97_RS00585	10.20739125030756	0.3120475720585519	0.45514094806248695	0.6856064552902201	0.49296130974960395	0.836313060497452
gene-AUO97_RS00590	10.056053404498131	-0.5091378873140653	0.47990685490709595	-1.060909803867311	0.28873089340172287	0.6854449996323827
gene-AUO97_RS00595	14.54591039858336	0.5911954352425232	0.3082046868687373	1.9181909309974576	0.055086805751060154	0.32814399263385324
gene-AUO97_RS00600	21.343300515609496	0.8394336454174863	0.3096310574675252	2.71107702270961	0.006706504561127978	0.07792161487607606
gene-AUO97_RS00605	41.508998734405075	-0.23459658699257388	0.221959205895993	-1.0569356024030045	0.29054097860902706	0.6873988677372848
gene-AUO97_RS00610	48.84771711353016	-0.17168946339355887	0.31960429019541203	-0.5371938633507852	0.5911337097192803	0.8939610180955238
gene-AUO97_RS00615	21.124834813443936	0.5179035618513691	0.3528137994887182	1.4679232008552145	0.14212508526568787	0.5147647764175455
gene-AUO97_RS00620	46.241446324755906	0.5153331937850804	0.31661575872531444	1.6276296412402098	0.10360344008312374	0.43653747477789623
gene-AUO97_RS00625	47.67938780075131	0.6307003949456177	0.28392478390298753	2.2213643566991945	0.026326293145333034	0.22109093686482947
gene-AUO97_RS00630	5.323669565785647	0.4612448098378249	0.5182873527654223	0.8899403147245715	0.3734979352208875	0.7553091748290566
gene-AUO97_RS00635	0.5349642366885602	-0.024028102645474808	3.8748468702945438	-0.006201045731556439	0.9950523130588537	NA
gene-AUO97_RS00640	0.08481437551173941	-2.4070896044391383	7.764942308157331	-0.30999452525364035	0.7565651196451973	NA
gene-AUO97_RS00645	0.026683435776322584	-0.8906189531922841	7.768564497932896	-0.11464395428901505	0.9087273388876389	NA
gene-AUO97_RS00650	0.06394336130321787	0.5368711228952244	7.764219553676076	0.06914682398967395	0.944872750039359	NA
gene-AUO97_RS00655	12.157821587499464	-0.608239437581401	0.38009564987583383	-1.6002273053640448	0.10954816676666877	0.4479260407689401
gene-AUO97_RS00660	5.521126470356075	-1.188175654420114	0.5358114732937753	-2.2175255918207255	0.026587196228270785	0.22206458913790583
gene-AUO97_RS00665	20.459608083803676	0.35059240234120925	0.37670280408826246	0.9306869992373737	0.35201549664842496	0.7416534885287686
gene-AUO97_RS00670	6.211633485365501	0.03283274741384973	0.5601981889161491	0.058609163798571576	0.9532634115763722	0.9888582297319489
gene-AUO97_RS00675	3.282157196118977	0.6200912266506446	0.7399576874192418	0.8380090337507585	0.4020256298992366	NA
gene-AUO97_RS00680	6.8194343101704336	0.37218230221831033	0.5649435498929459	0.6587955598198034	0.5100270589622173	0.836313060497452
gene-AUO97_RS00685	6.992999561058718	-0.02460507939444794	0.49547869885376167	-0.04965920725021929	0.9603939642260046	0.9890498613595581
gene-AUO97_RS00690	49.69067303510538	0.10496124207422616	0.22702957818927344	0.46232408530804076	0.6438489300884449	0.9189131545636653
gene-AUO97_RS00695	2.2807213303604295	-0.6460908073116478	0.7328428555921406	-0.8816225775846628	0.37798094156684414	NA
gene-AUO97_RS00700	22.496715434296824	0.19140298910912737	0.2725941316833318	0.7021537401673676	0.48258329119210686	0.8279407780905517
gene-AUO97_RS00705	11.509452039583705	0.07829400707456527	0.32156341529524246	0.24347921234348088	0.8076341868016383	0.9603784133024401
gene-AUO97_RS00710	1.6211725699790809	0.7184726799633806	0.9230043903518237	0.7784065682390944	0.4363293678327195	NA
gene-AUO97_RS00715	3.636690062511848	0.7153586413544328	0.6726531366254819	1.063488152219423	0.28756063524792697	NA
gene-AUO97_RS00720	9.141866314942671	0.11859572581195142	0.4106809067622988	0.2887782798253983	0.7727510544983278	0.9507305993366418
gene-AUO97_RS00725	142.75718061776635	-0.18702847116827973	0.2772591735392069	-0.6745618865585785	0.49995415462327736	0.836313060497452
gene-AUO97_RS00730	5.7155533841366895	0.22228265702401512	0.5407996303348996	0.41102590415300894	0.6810535402652897	0.9255934920745356
gene-AUO97_RS00735	7.845670327386954	0.7476770108784524	0.5347297933597838	1.3982333136530336	0.16204301592722783	0.5448638372223549
gene-AUO97_RS00740	4.901172731008714	-0.2879936105295296	0.7169996946014533	-0.4016648998569125	0.6879306597691155	0.9255934920745356
gene-AUO97_RS00745	5.403521713754371	-0.4170228500157103	0.616498749450583	-0.6764374629913792	0.49876293853843484	0.836313060497452
gene-AUO97_RS00750	22.269038967424258	-0.5263822663620555	0.3372309565544173	-1.5608954520078757	0.11854842057323893	0.4660521659721805
gene-AUO97_RS00760	3.580318904279219	-0.18409216931395547	0.8001895522682968	-0.2300607009827978	0.8180446019113308	NA
gene-AUO97_RS00765	6.267634087204898	0.4481477610490861	0.4977053002197137	0.9004279457165711	0.3678925544661418	0.7495172094896134
gene-AUO97_RS00770	10.209666922877865	0.2603443917013156	0.44816351840479984	0.5809138428491223	0.5612985222104738	0.8775940543351063
gene-AUO97_RS00775	2.7655537921214637	-0.45084663589623236	0.7582124747323681	-0.5946178029520961	0.5520989770469555	NA
gene-AUO97_RS00780	2.4017902997786726	-0.4683508080731253	0.6156482557172404	-0.7607441485032536	0.44680989976772245	NA
gene-AUO97_RS00785	5.142239482297771	0.1812910822583158	0.6191239636678487	0.2928187130478702	0.769660723941807	0.9496797752303096
gene-AUO97_RS00790	4.379682833473493	-0.11402297999614945	0.47249816632988517	-0.24131941269067647	0.80930756626954925	0.9603784133024401
gene-AUO97_RS00795	8.869892000883189	-0.6400576690416373	0.464497349898259	-1.3779576335189685	0.16821636904513881	0.5468302602194843
gene-AUO97_RS00800	6.809501442024213	0.19265314137479012	0.4658514791760138	0.4135505627577915	0.6792032852406316	0.9255934920745356
gene-AUO97_RS00805	2.4604318290200364	-0.5493799912261201	0.7211972704183011	-0.7617610517403577	0.4462026300033217	NA
gene-AUO97_RS00810	8.49485996875154	0.48851046824703165	0.435059600162497	1.1228587257115357	0.2614974993843976	0.6606259564741532
gene-AUO97_RS00815	39.54125252402993	0.3388758619944707	0.23512263438223988	1.4412728186923882	0.14950762319983965	0.5268684559309664
gene-AUO97_RS00820	3.662500849641649	-0.1553878388333848	0.6873344359106763	-0.22607311770652866	0.8211445523193108	NA
gene-AUO97_RS00825	31.595337544894566	0.1686623577799467	0.258062671947211	0.6535713069515457	0.5133880350919571	0.8369706673507611
gene-AUO97_RS00830	16.63932232787086	0.27422680986421155	0.37925497326740376	0.7230671426709563	0.46963863467543765	0.8245477923290149
gene-AUO97_RS00835	14.556562822846411	0.37570664445559865	0.4554220425129233	0.8249636806829291	0.40939221068214865	0.7879806260052346
gene-AUO97_RS00840	4.461940170406609	0.2561736469889595	0.6100273046784725	0.4199380011751787	0.6745307459990693	0.9255934920745356
gene-AUO97_RS00845	2.336168275859465	0.23088965169022058	0.7773225360667058	0.2970319796188269	0.7664420941242127	NA
gene-AUO97_RS00850	20.97126769618322	0.03537738632234568	0.3013800441135059	0.1173846344949828	0.9065552597858322	0.9818574964085595
gene-AUO97_RS00855	8.224141676530332	0.7183942632773852	0.45299298236839464	1.5858838684903822	0.11276565580993533	0.45631205894123833
gene-AUO97_RS00860	27.525363547143826	0.029805980589901325	0.33112868913328514	0.09001328356028943	0.9282766589264209	0.98525846224366
gene-AUO97_RS00865	29.43269199565978	0.8874153470122608	0.8284535952594438	1.0711708562678783	0.28409261315575746	0.681067786595059
gene-AUO97_RS00870	2.213837000047183	0.3705818576708518	0.9350741944221145	0.3963127844629219	0.6918742971053736	NA
gene-AUO97_RS00875	26.695197290009887	-1.144941173801317	0.34098994811587646	-3.3576977272427952	7.859450887762479e-4	0.016769210212344125
gene-AUO97_RS00880	0.3801043921174653	-0.3493890406934893	2.2970652237382487	-0.15210235960339552	0.8791062031690723	NA
gene-AUO97_RS00890	10.837802872845367	-0.16315189482119902	0.37031341761831066	-0.44057786474635086	0.6595186305838425	0.92443942726305806
gene-AUO97_RS00895	39.48235222661314	-0.2573473624213201	0.39329503957531364	-0.6543366595704029	0.5128949324285423	0.8369706673507611
gene-AUO97_RS00900	6.833950858056996	-0.8724959963257596	0.4337626429217867	-2.011459517234366	0.04427694222576475	0.29027369665885433
gene-AUO97_RS00910	1.718081444589461	-0.11798456441769957	1.0299618247874631	-0.11455236648411331	0.9087999371078394	NA
gene-AUO97_RS00915	6.703311426916739	0.12302111057856811	0.4550611219958126	0.270339751370147	0.7868988862646795	0.9529100030515611
gene-AUO97_RS00920	4.54062133424146	0.6300140012319383	0.5830884240648119	1.0804776346613092	0.27992954097788825	0.6767170554727875
gene-AUO97_RS00925	8.419412870138654	0.0271466381887278	0.4849112672663689	0.05598269213615891	0.9553555952102157	0.9888582297319489
gene-AUO97_RS00930	6.785435743712065	-0.49876359346892996	0.48996702715847745	-1.0179533842541761	0.30870010987045565	0.7125099920892484
gene-AUO97_RS00935	3.4809768723529486	0.23942655994596693	0.7571555093657683	0.31621847425573474	0.7518366862359498	NA
gene-AUO97_RS00940	5.45518930937456	1.0383481865131206	0.5424426817998045	1.9142081206956654	0.0555935685576113	0.3291132755395888
gene-AUO97_RS00945	13.09453283527239	0.16337885526749144	0.42571031187368735	0.38377941691947465	0.7011419449490247	0.9279282629779989
gene-AUO97_RS00950	2.8094757167369395	-0.08193068736027487	0.8241782095808089	-0.09940894627867705	0.9208135798469618	NA
gene-AUO97_RS00955	12.111665564845499	0.1416713085999528	0.3423811173033691	0.4137824822693828	0.6790334142911205	0.9255934920745356
gene-AUO97_RS00960	3.849172373513119	0.05941896255985868	0.6466029773067967	0.09189404417429071	0.9267822235010292	NA
gene-AUO97_RS00965	0.9699749826338612	1.3722804372561301	1.1321818697591286	1.2120671368356062	0.22548668223206716	NA
gene-AUO97_RS00970	0.4858064730933289	1.0035229074681338	1.6461476373949782	0.6096190187753783	0.5421142100366974	NA
gene-AUO97_RS00980	0.0169168854835996	-2.662353282303678	7.755170581747723	-0.34330041541184053	0.7313724683283431	NA
gene-AUO97_RS00985	0.2402772815624261	0.5778844455430923	3.1979567193024128	0.1807042734678252	0.856599704270014	NA
gene-AUO97_RS00990	4.0890587828025735	0.4642127716552922	0.6743246996648189	0.6884113423192635	0.49119378322758617	NA
gene-AUO97_RS00995	2.949401651450854	-0.2990354292365542	0.8675507823308078	-0.3446892508507107	0.7303280000450554	NA
gene-AUO97_RS01000	15.358031865107474	0.1155483080544154	0.4481973409342432	0.2578067683613678	0.7965560406290858	0.9572539822613746
gene-AUO97_RS01010	54.66158071332581	-0.44352125423370914	0.24764608128560336	-1.7909480009990886	0.07330163980591611	0.36997623360104326
gene-AUO97_RS01015	0.1158191858109386	1.3850663288251617	5.452256761346031	0.2540354186260337	0.7994681953114364	NA
gene-AUO97_RS01020	8.534147514156205	-0.5018454098154949	0.5123721149137436	-0.9794549609710497	0.32735523211770956	0.7207342680865518
gene-AUO97_RS01025	0.7605968460259485	-0.2699856805425219	1.8224290185345178	-0.14814606099700242	0.8822274990543274	NA
gene-AUO97_RS01030	18.228720842527228	0.1881743757561706	0.28134395510406984	0.6688410123706565	0.503596901757144	0.836313060497452
gene-AUO97_RS01035	23.507837460459765	0.17011312458165964	0.36755585238914845	0.46282251656695966	0.64349159023696	0.9189131545636653
gene-AUO97_RS01040	5.539306970712174	-0.47654696126267015	0.6478547712115829	-0.7355768336342694	0.46198826526998354	0.8237071086795588
gene-AUO97_RS01045	7.534232089061368	-0.012097755871825286	0.530213082272295	-0.02281678117027748	0.9817964220711949	0.9938299460934623
gene-AUO97_RS01050	2.413821733166415	0.5139259923134994	0.8840319351021574	0.5813432432778698	0.5610091414490849	NA
gene-AUO97_RS01055	7.405912134479115	-1.0313077339524814	0.5054231449489631	-2.0404837891953314	0.04130216401530359	0.27989559390025454
gene-AUO97_RS01060	3.939787224307808	-0.6452820857793687	0.7305723713826265	-0.8832555282075015	0.3770982259030783	NA
gene-AUO97_RS01065	10.657277928071945	-0.4632710428075743	0.3902349209643696	-1.1871593697014964	0.23516476388933436	0.6325505749933815
gene-AUO97_RS01070	2.2543271024192366	0.2857161361645041	0.9199392681923984	0.31058151993654076	0.7561187778267321	NA
gene-AUO97_RS01075	3.2279962189567795	0.05702593542569456	0.7579795493611722	0.07523413458022214	0.9400284258364243	NA
gene-AUO97_RS01080	5.181946413472199	-0.02598508548287904	0.4855127548874654	-0.05352091211054176	0.9573168690719962	0.9888582297319489
gene-AUO97_RS01085	3.802312817513528	0.07558084912958693	0.6524899102869188	0.11583451014032052	0.9077836994630084	NA
gene-AUO97_RS01090	18.18907445412388	-0.08107385591063641	0.3942231688460518	-0.2056547212786892	0.8370606296292502	0.9667005432681995
gene-AUO97_RS01095	33.0505492347329	-0.16708916824432044	0.3874207832641175	-0.4312860214585087	0.6662604130684457	0.9255934920745356
gene-AUO97_RS01100	23.122041694317243	-0.12939769017139768	0.28056537884744975	-0.4612033412780925	0.6446527247165803	0.9189131545636653
gene-AUO97_RS01105	6.063727259941016	-0.659800268838741	0.5374324739112524	-1.2276896184499926	0.21956350506414687	0.6091200311885966
gene-AUO97_RS01110	4.4002511983346	1.04390974477146	0.7422445105440953	1.4064229912677049	0.1595985571030661	0.5428663964070959
